t,LDV
0.0013426,4.41321716308594e-05
0.0013427,2.21239929199219e-05
0.0013428,2.84112854003906e-05
0.0013429,2.91563110351563e-05
0.001343,2.80479736328125e-05
0.0013431,2.1562255859375e-05
0.0013432,2.63538208007813e-05
0.0013433,2.00256042480469e-05
0.0013434,2.98327026367187e-05
0.0013435,4.41215209960938e-05
0.0013436,3.63028259277344e-05
0.0013437,2.28819580078125e-05
0.0013438,2.63457946777344e-05
0.0013439,3.04071044921875e-05
0.001344,1.65512084960937e-05
0.0013441,3.68273315429687e-05
0.0013442,3.11182250976562e-05
0.0013443,2.06591491699219e-05
0.0013444,3.22468566894531e-05
0.0013445,3.12026977539063e-05
0.0013446,2.82429504394531e-05
0.0013447,2.63563537597656e-05
0.0013448,3.40279541015625e-05
0.0013449,3.15704040527344e-05
0.001345,1.77228393554687e-05
0.0013451,3.05277404785156e-05
0.0013452,3.06442260742188e-05
0.0013453,2.36524353027344e-05
0.0013454,2.51727600097656e-05
0.0013455,2.50285034179688e-05
0.0013456,3.57776794433594e-05
0.0013457,3.30267944335938e-05
0.0013458,2.23870544433594e-05
0.0013459,2.87131652832031e-05
0.001346,3.40543212890625e-05
0.0013461,4.44708862304687e-05
0.0013462,2.5210693359375e-05
0.0013463,2.99446411132813e-05
0.0013464,4.14018859863281e-05
0.0013465,2.87706909179688e-05
0.0013466,2.24731750488281e-05
0.0013467,1.9250732421875e-05
0.0013468,3.49317932128906e-05
0.0013469,3.88452453613281e-05
0.001347,3.54340515136719e-05
0.0013471,3.4101806640625e-05
0.0013472,3.17543029785156e-05
0.0013473,3.25555419921875e-05
0.0013474,4.0673583984375e-05
0.0013475,2.842919921875e-05
0.0013476,3.79653625488281e-05
0.0013477,3.41407470703125e-05
0.0013478,4.87850036621094e-05
0.0013479,3.06173706054688e-05
0.001348,2.67146301269531e-05
0.0013481,2.47124633789062e-05
0.0013482,4.24574890136719e-05
0.0013483,3.67923278808594e-05
0.0013484,2.83841857910156e-05
0.0013485,2.86742858886719e-05
0.0013486,3.92782592773437e-05
0.0013487,3.63260803222656e-05
0.0013488,4.96702575683594e-05
0.0013489,3.26877746582031e-05
0.001349,2.88648376464844e-05
0.0013491,3.84928588867187e-05
0.0013492,2.66271667480469e-05
0.0013493,3.10672912597656e-05
0.0013494,3.42734985351563e-05
0.0013495,3.92967834472656e-05
0.0013496,3.76882019042969e-05
0.0013497,4.31660766601563e-05
0.0013498,3.51022644042969e-05
0.0013499,4.83485107421875e-05
0.00135,5.36958923339844e-05
0.0013501,4.23923645019531e-05
0.0013502,2.3053955078125e-05
0.0013503,3.58870239257812e-05
0.0013504,3.51261901855469e-05
0.0013505,3.95736999511719e-05
0.0013506,2.47005004882812e-05
0.0013507,4.22364196777344e-05
0.0013508,4.0125e-05
0.0013509,3.51361389160156e-05
0.001351,5.24585876464844e-05
0.0013511,3.47797241210937e-05
0.0013512,3.14571838378906e-05
0.0013513,4.7950439453125e-05
0.0013514,5.46536560058594e-05
